AAC(3)-IId,AAC(3)-IIe,AAC(3)-IV,AAC(3)-Ia,AAC(6')-29a,AAC(6')-33,AAC(6')-IIa,AAC(6')-IIc,AAC(6')-Ib-cr,AAC(6')-Ib10,AAC(6')-Ib7,AAC(6')-Ib9,AAC(6')-Il,AAC(6')-Im,ANT(2'')-Ia,ANT(3'')-IIa,APH(2'')-IIa,APH(3'')-Ib,APH(3')-Ia,APH(3')-VI,APH(3')-VIa,APH(4)-Ia,APH(6)-Id,BKC-1,CARB-3,CMY-59,CTX-M-1,CTX-M-101,CTX-M-14,CTX-M-15,CTX-M-2,CTX-M-27,CTX-M-3,CTX-M-65,CTX-M-9,CTX-M-98,DHA-1,DHA-6,EreA2,ErmB,FOX-5,FosA3,FosA5,FosA6,FosA7,IMP-14,KPC-1,KPC-3,KPC-8,Klebsiella_pneumoniae_KpnE,Klebsiella_pneumoniae_KpnF,Klebsiella_pneumoniae_KpnG,Klebsiella_pneumoniae_OmpK37,Klebsiella_pneumoniae_acrA,LAP-2,LEN-10,LEN-16,LEN-17,LEN-18,LEN-2,LEN-26,LEN-30,LEN-55,LEN-9,MCR-9,NDM-1,NDM-5,OKP-A-3,OKP-A-5,OKP-A-7,OKP-B-19,OKP-B-3,OKP-B-5,OKP-B-6,OKP-B-8,OXA-1,OXA-10,OXA-181,OXA-2,OXA-232,OXA-48,OXA-9,QnrA1,QnrA7,QnrB17,QnrB20,QnrB4,QnrB5,QnrB58,QnrS1,SAT-1,SCO-1,SHV-1,SHV-100,SHV-101,SHV-105,SHV-106,SHV-107,SHV-108,SHV-11,SHV-110,SHV-119,SHV-12,SHV-120,SHV-121,SHV-134,SHV-142,SHV-143,SHV-155,SHV-161,SHV-172,SHV-178,SHV-182,SHV-185,SHV-187,SHV-2,SHV-26,SHV-27,SHV-30,SHV-33,SHV-36,SHV-42,SHV-44,SHV-5,SHV-52,SHV-60,SHV-65,SHV-76,SHV-77,SHV-86,TEM-1,TEM-104,TEM-12,TEM-122,TEM-15,TEM-150,TEM-158,TEM-206,TEM-79,VEB-1,VEB-5,VIM-19,VIM-27,aadA13,aadA16,aadA2,aadA5,armA,arr-2,arr-3,catB11,catB3,catI,catII_from_Escherichia_coli_K-12,cmlA1,cmlA4,cmlA5,cmlA6,determinant_of_bleomycin_resistance,dfrA1,dfrA12,dfrA14,dfrA15,dfrA17,dfrA19,dfrA22,dfrA23,dfrA26,dfrA27,dfrA30,dfrA5,dfrA7,dfrA8,dfrB3,floR,mphA,mphE,msrE,oqxA,oqxB,qacH,rmtB,rmtC,rmtF,sul1,sul2,sul3,tet(A),tet(B),tet(C),tet(D),tet(G),tet(W/N/W),tetM,tetW,Other Names,NCBI Taxon ID,Biovar,Pathovar,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Culture Collection,Type Strain,Reference,Publication,Authors,Chromosome,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Comments,Collection Year,Season,Other Environmental,Lab Host,Passage,Laboratory Typing Method Version,Computational Method Performance
0.0,0.029586446,0.008536359,0.0,0.0,0.0,0.0,0.0,0.18920101,-0.018315434,0.0034133152,0.0,0.0,0.0,0.0,0.0045167995,0.0,-0.0040606936,0.17109673,0.0,0.0,0.0,-0.02693102,0.0,0.0006087835,0.0,0.0,0.0,0.0,0.24219616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025375823,0.0,0.0,0.0,-2.4036202,-0.17934448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052664842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12044893,0.0,0.0,0.0,0.0,-0.006829356,-0.12821111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030768998,0.0,0.0,0.0,0.051439986,0.0,0.0,0.0,0.004222924,0.0,0.0,0.0,0.0,-0.56359226,0.0,0.0,0.0,0.0,0.0,0.0,0.002210693,0.0,0.002354424,0.0,0.0,0.0,0.0,-0.016902516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021210587,0.0,0.0,0.036064208,0.0,0.0,0.040761907,0.0,-0.021469709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044958964,0.00077768293,0.0,-0.008309253,0.0,0.0,0.0,-0.08173055,0.023839816,0.006201518,0.0,0.0,0.0,-0.036167536,-0.11588336,0.029096263,-0.026223546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036648665,0.0,-0.020114247,0.0023031367,-0.024177736,0.0041828896,0.0,0.0,0.0,-0.3895266,0.05807746,0.0,0.07507316,0.0,0.0,0.02039618,0.0,0.0,0.0,0.0,0.0,0.0025341383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06656968,0.0,0.0,0.560161,0.051786654,0.14775679,-0.35025087,0.027525688,0.0,0.87386346,0.2960454,-0.026544958,-0.18877545,-0.025982525,0.0,0.0,-0.1779871,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.07576653,0.002272437,0.0,0.0,0.0,0.0,0.0,0.021767717,-0.028684268,0.0034133152,0.0,0.0,0.0,0.0,0.0045167995,0.0,-0.004511578,0.054855082,0.0,0.0,0.0,-0.10578078,0.0,0.00044494448,0.0,0.0,0.0,0.0,-0.16855979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019981202,0.0,0.0,0.0,-2.219002,-0.20237583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05395401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10735435,0.0,0.0,0.0,0.0,-0.006829356,-0.07653637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002459756,0.0,0.0,0.0,-0.020940725,0.0,0.0,0.0,-0.031331312,0.0,0.0,0.0,0.0,0.037851077,0.0,0.0,0.0,0.0,0.0,0.0,0.002210693,0.0,0.002354424,0.0,0.0,0.0,0.0,-0.016902516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021210587,0.0,0.0,0.02594586,0.0,0.0,0.046194226,0.0,-0.048954904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004994006,0.0004678949,0.0,-0.009211583,0.0,0.0,0.0,-0.08477949,0.0034262962,0.0053040087,0.0,0.0,0.0,-0.033823177,-0.10452475,0.026798785,-0.08714041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033161046,0.0,-0.017937751,0.0023087817,-0.04772534,0.0041828896,0.0,0.0,0.0,0.12071616,-0.09552834,0.0,0.022146808,0.0,0.0,0.0134975,0.0,0.0,0.0,0.0,0.0,0.012537395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19141588,0.0,0.0,-0.37733674,-0.44488254,-0.6393397,-0.76394457,0.091985784,0.0,-1.0994705,-0.44482884,0.015285855,-0.1696233,-0.115072176,0.0,0.0,0.031488147,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.056890093,0.0028800862,0.0,0.0,0.0,0.0,0.0,0.15423335,-0.020767173,0.0034133152,0.0,0.0,0.0,0.0,0.0045167995,0.0,-0.005044796,0.103910536,0.0,0.0,0.0,-0.04134045,0.0,0.00044494448,0.0,0.0,0.0,0.0,0.17788301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025375823,0.0,0.0,0.0,-1.9074891,-0.18131179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05391549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038373306,0.0,0.0,0.0,0.0,-0.006829356,-0.0840925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020207765,0.0,0.0,0.0,0.006890347,0.0,0.0,0.0,0.0011032901,0.0,0.0,0.0,0.0,0.050407965,0.0,0.0,0.0,0.0,0.0,0.0,0.002210693,0.0,-0.0947498,0.0,0.0,0.0,0.0,-0.016902516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02115168,0.0,0.0,0.028124943,0.0,0.0,0.057431497,0.0,-0.049421143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013896304,0.0004678949,0.0,-0.009426093,0.0,0.0,0.0,-0.05901292,0.0043088538,0.004404732,0.0,0.0,0.0,-0.033285998,-0.07665618,0.03211391,-0.08936283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025264436,0.0,-0.026074156,0.0018346834,-0.041934922,0.0041828896,0.0,0.0,0.0,0.16175258,-0.02572128,0.0,0.025030013,0.0,0.0,0.01505699,0.0,0.0,0.0,0.0,0.0,0.004802168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12112307,0.0,0.0,-0.07892962,0.10580567,-0.114181235,-0.57516974,-0.2599924,0.0,-1.052879,-0.6085935,-0.17177811,-0.08792625,-0.07284185,0.0,0.0,-0.3499191,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0503769,0.0018209643,0.0,0.0,0.0,0.0,0.0,0.09272503,-0.049602106,0.0013838268,0.0,0.0,0.0,0.0,0.0028013205,0.0,-0.029072553,0.08361744,0.0,0.0,0.0,-0.10963673,0.0,0.003530732,0.0,0.0,0.0,0.0,-0.06959921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00057754276,0.0,0.0,0.0,6.100531,-0.09485158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02356852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05292455,0.0,0.0,0.0,0.0,-0.0026178362,0.49966347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016310677,0.0,0.0,0.0,0.0034422372,0.0,0.0,0.0,0.0036519151,0.0,0.0,0.0,0.0,0.05009076,0.0,0.0,0.0,0.0,0.0,0.0,0.002210693,0.0,0.01383413,0.0,0.0,0.0,0.0,-0.005542215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007460458,0.0,0.0,0.07616524,0.0,0.0,0.2788199,0.0,-0.026026733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045192257,0.0037202472,0.0,-0.00418097,0.0,0.0,0.0,-0.015718605,-0.0049802344,0.019133074,0.0,0.0,0.0,-0.014759157,-0.04501689,0.12268193,0.2553385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235818,0.0,-0.008621283,0.010628765,-0.023498015,0.0024839244,0.0,0.0,0.0,0.048586853,-0.028965484,0.0,0.033439282,0.0,0.0,-0.21267313,0.0,0.0,0.0,0.0,0.0,0.004802168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07229221,0.0,0.0,-0.2530897,0.025336865,0.19842635,-0.11997824,0.13969779,0.0,-0.10618558,-0.44313097,0.025782686,0.03819556,-0.03642777,0.0,0.0,-0.32258034,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.006941016,0.0043503353,0.0,0.0,0.0,0.0,0.0,-0.6293003,-0.029932087,0.0034133152,0.0,0.0,0.0,0.0,0.0045167995,0.0,-0.0043744138,-0.3534392,0.0,0.0,0.0,-0.033616737,0.0,0.0007327197,0.0,0.0,0.0,0.0,-0.03627062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019981202,0.0,0.0,0.0,-2.3525217,-0.21419258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052600052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18948135,0.0,0.0,0.0,0.0,-0.006829356,-0.06637389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031958744,0.0,0.0,0.0,9.702053e-05,0.0,0.0,0.0,0.001989666,0.0,0.0,0.0,0.0,0.08740334,0.0,0.0,0.0,0.0,0.0,0.0,0.002210693,0.0,0.002354424,0.0,0.0,0.0,0.0,-0.016902516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021210587,0.0,0.0,0.03893681,0.0,0.0,0.026948849,0.0,-0.019573245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0065918975,0.0007532441,0.0,-0.011108633,0.0,0.0,0.0,-0.18185362,0.023653287,0.006201518,0.0,0.0,0.0,-0.033728376,-0.11950299,0.03705658,-0.029378796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023150858,0.0,-0.029748287,0.0022409612,-0.027680613,0.0041828896,0.0,0.0,0.0,-0.31182984,0.072611675,0.0,-0.48112783,0.0,0.0,0.0049603153,0.0,0.0,0.0,0.0,0.0,0.0025341383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11277631,0.0,0.0,-0.7086805,0.004007427,0.084084906,-0.64568305,-0.5585489,0.0,-0.40657932,0.13266896,0.17775553,-0.2609678,-0.053874105,0.0,0.0,0.16667895,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.06998642,0.0020611782,0.0,0.0,0.0,0.0,0.0,-0.52049655,-0.026309881,0.0034133152,0.0,0.0,0.0,0.0,0.0045167995,0.0,0.016242545,0.09709702,0.0,0.0,0.0,0.16969396,0.0,0.0006198834,0.0,0.0,0.0,0.0,-0.26628298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006884748,0.0,0.0,0.0,-2.4453523,-0.18264216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05449217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080349304,0.0,0.0,0.0,0.0,-0.006829356,-0.08505678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027423277,0.0,0.0,0.0,-0.002184325,0.0,0.0,0.0,0.00097037153,0.0,0.0,0.0,0.0,0.034481835,0.0,0.0,0.0,0.0,0.0,0.0,0.002210693,0.0,0.002354424,0.0,0.0,0.0,0.0,-0.016902516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021210587,0.0,0.0,-0.057453338,0.0,0.0,0.04082744,0.0,-0.043531563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1809936e-05,0.00045203342,0.0,-0.011372903,0.0,0.0,0.0,-0.084898524,-0.015428953,0.0055943546,0.0,0.0,0.0,-0.033337772,-0.11186716,0.009272484,0.097637475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006324602,0.0,-0.02872053,0.0021902225,-0.047440827,0.0041828896,0.0,0.0,0.0,0.03867148,0.03249112,0.0,-0.14633022,0.0,0.0,0.012957285,0.0,0.0,0.0,0.0,0.0,0.007628698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15889463,0.0,0.0,-0.63853973,-0.0022778949,-0.23647206,-1.35794,-0.6296967,0.0,-1.0399334,-0.45141488,-0.1636773,-0.070203006,-0.056792732,0.0,0.0,-0.4741522,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.03358129,0.0035134633,0.0,0.0,0.0,0.0,0.0,0.13877217,-0.047742225,0.0034133152,0.0,0.0,0.0,0.0,0.0045167995,0.0,-0.0043744138,0.12527527,0.0,0.0,0.0,-0.13296987,0.0,0.0006198834,0.0,0.0,0.0,0.0,0.3477797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025375823,0.0,0.0,0.0,-1.7387651,-0.14944972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052702393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036127143,0.0,0.0,0.0,0.0,-0.006829356,-0.09996613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027423277,0.0,0.0,0.0,-0.023735866,0.0,0.0,0.0,0.00097037153,0.0,0.0,0.0,0.0,0.1283812,0.0,0.0,0.0,0.0,0.0,0.0,0.002210693,0.0,0.002354424,0.0,0.0,0.0,0.0,-0.016902516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021210587,0.0,0.0,0.022949273,0.0,0.0,0.04418765,0.0,-0.012987928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1809936e-05,0.00045203342,0.0,-0.009382571,0.0,0.0,0.0,-0.033071045,-0.015428953,0.0055943546,0.0,0.0,0.0,-0.033005767,-0.10537468,0.028488662,-0.028445965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003546699,0.0,-0.008198482,0.0022162131,-0.047440827,0.0019721203,0.0,0.0,0.0,0.113312535,0.0438847,0.0,0.06666793,0.0,0.0,-0.2871494,0.0,0.0,0.0,0.0,0.0,0.0019759487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14266571,0.0,0.0,-0.15019912,0.07642957,-0.70108104,-1.1826949,-0.3050835,0.0,-0.7265046,0.37084648,-0.1075994,-0.28625685,-0.031136578,0.0,0.0,-0.11348243,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.06076883,0.008536359,0.0,0.0,0.0,0.0,0.0,0.090361215,0.020928718,0.0034133152,0.0,0.0,0.0,0.0,0.0045167995,0.0,-0.0037979134,0.07743147,0.0,0.0,0.0,-0.030900849,0.0,0.0006087835,0.0,0.0,0.0,0.0,0.12770185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011859243,0.0,0.0,0.0,-2.5422645,-0.18728584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.058080256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15340182,0.0,0.0,0.0,0.0,-0.006829356,-0.115371525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030768998,0.0,0.0,0.0,0.014350692,0.0,0.0,0.0,0.004222924,0.0,0.0,0.0,0.0,-0.56359226,0.0,0.0,0.0,0.0,0.0,0.0,0.002210693,0.0,0.002354424,0.0,0.0,0.0,0.0,-0.016902516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021210587,0.0,0.0,0.042802483,0.0,0.0,0.047783934,0.0,-0.02144691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004264189,0.00077768293,0.0,-0.007826895,0.0,0.0,0.0,-0.07295356,0.02080106,0.006265173,0.0,0.0,0.0,-0.033248205,-0.1144872,0.0288855,-0.031599805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345154,0.0,-0.028511172,0.0020287705,-0.024462247,0.0041828896,0.0,0.0,0.0,0.21450147,0.008145592,0.0,0.07507316,0.0,0.0,0.02039618,0.0,0.0,0.0,0.0,0.0,0.0025341383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08409147,0.0,0.0,-1.1573876,0.058563218,0.028807867,-0.759653,-0.8429599,0.0,0.50040245,0.29596803,-0.0979337,-0.13071445,-0.051579546,0.0,0.0,-0.14491244,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.031186162,0.008536359,0.0,0.0,0.0,0.0,0.0,0.120244704,0.22877178,0.0019190763,0.0,0.0,0.0,0.0,0.0028013205,0.0,-0.024257846,-0.33800215,0.0,0.0,0.0,-0.002436265,0.0,0.003530732,0.0,0.0,0.0,0.0,0.038559657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012207467,0.0,0.0,0.0,4.6753244,-0.10095128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024887022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05728303,0.0,0.0,0.0,0.0,-0.0026178362,0.34898615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016190799,0.0,0.0,0.0,0.056647427,0.0,0.0,0.0,0.0044507105,0.0,0.0,0.0,0.0,0.16056257,0.0,0.0,0.0,0.0,0.0,0.0,0.002210693,0.0,0.01383413,0.0,0.0,0.0,0.0,-0.005542215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007460458,0.0,0.0,0.02589769,0.0,0.0,0.12909831,0.0,-0.014425249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.054497942,0.0036079222,0.0,-0.005151716,0.0,0.0,0.0,0.14244999,-0.00050779455,0.019922305,0.0,0.0,0.0,-0.015260216,-0.046173368,-0.066946834,-0.022887463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23847188,0.0,-0.0068098437,0.009712653,-0.010212677,0.0041828896,0.0,0.0,0.0,-0.2179908,0.06280039,0.0,0.11070259,0.0,0.0,0.015572477,0.0,0.0,0.0,0.0,0.0,0.0025341383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0750185,0.0,0.0,0.4916298,0.11374629,0.24461028,-0.672375,0.06491304,0.0,0.88760704,0.22193296,0.096277215,0.039382696,-0.0033286414,0.0,0.0,0.10015194,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.006284237,0.005914501,0.0,0.0,0.0,0.0,0.0,0.018557947,0.16763845,0.0063392194,0.0,0.0,0.0,0.0,-0.121327505,0.0,-0.009731477,-0.0236571,0.0,0.0,0.0,-0.0786614,0.0,0.0023903283,0.0,0.0,0.0,0.0,-0.03861008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014286777,0.0,0.0,0.0,2.5052476,1.1591377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017141232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1266192,0.0,0.0,0.0,0.0,-0.0016516356,0.3337853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014891439,0.0,0.0,0.0,0.0033807445,0.0,0.0,0.0,0.0044507105,0.0,0.0,0.0,0.0,-0.27691704,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032173789,0.0,0.013309071,0.0,0.0,0.0,0.0,-0.0029702443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003959262,0.0,0.0,0.02689761,0.0,0.0,-0.06555137,0.0,0.23157199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006927197,0.0036079222,0.0,-0.0031302106,0.0,0.0,0.0,0.13128151,0.0072843954,0.011003416,0.0,0.0,0.0,-0.01705582,-0.03565695,0.015181063,-0.019839551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0648937,0.0,-0.0033496032,0.010231002,-0.007285016,0.0019903108,0.0,0.0,0.0,-0.018371124,-0.005594914,0.0,-0.0042410437,0.0,0.0,0.0072036264,0.0,0.0,0.0,0.0,0.0,0.0031800722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1264403,0.0,0.0,0.49092692,-0.29145285,-0.06669962,0.9275414,0.22311117,0.0,0.65863925,-0.15990217,-1.1813866,0.36133957,-0.034471408,0.0,0.0,0.38069773,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.07848859,0.008536359,0.0,0.0,0.0,0.0,0.0,0.122316666,-0.024309244,0.0034133152,0.0,0.0,0.0,0.0,0.0045167995,0.0,-0.006290965,0.10810074,0.0,0.0,0.0,0.043879405,0.0,0.00044494448,0.0,0.0,0.0,0.0,-0.27770096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008822374,0.0,0.0,0.0,-2.2978365,-0.17778529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057063907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10567226,0.0,0.0,0.0,0.0,-0.006769119,-0.12818739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002459756,0.0,0.0,0.0,-0.06312446,0.0,0.0,0.0,0.00097037153,0.0,0.0,0.0,0.0,0.09591896,0.0,0.0,0.0,0.0,0.0,0.0,0.002210693,0.0,0.002354424,0.0,0.0,0.0,0.0,-0.016902516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021177905,0.0,0.0,-0.024736742,0.0,0.0,0.056261536,0.0,-0.024111142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036464038,0.0004678949,0.0,-0.0097072385,0.0,0.0,0.0,-0.05910413,0.002428643,0.0053040087,0.0,0.0,0.0,-0.03351506,-0.101162955,0.0020355228,-0.021678763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050501563,0.0,-0.02949322,0.002277146,-0.046938997,0.0041828896,0.0,0.0,0.0,0.22147855,0.089633405,0.0,0.07297027,0.0,0.0,0.027961846,0.0,0.0,0.0,0.0,0.0,0.0025341383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08673977,0.0,0.0,-0.3138821,0.15416671,0.14782876,-0.81952095,0.0047216704,0.0,-1.2879279,0.2587265,-0.22009848,-0.18755256,-0.048606843,0.0,0.0,0.07052,0.0,0.0,0.0,0.0,0.0,0.0
